listing name,room,confirmation,status,check in,check out,total payout
Ocean View*Beach Front*Sleep4*Laundry*Room-212,Room-212,HMTTST4JFZ,Past guest,"Mar 4, 2023","Mar 5, 2023",320.10
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMJ2E8SY8J,Past guest,"Mar 2, 2023","Mar 5, 2023",428.97
Luxury Jacuzzi in-room* WIFI* Fireplace* Deck*Elsa,Elsa,HMXXK53TM3,Past guest,"Mar 1, 2023","Mar 5, 2023",701.50
Beach Front*Sleep4*WIFI*Security*Laundry*Room-125,Room-125,HMQZXBC2SC,Past guest,"Mar 3, 2023","Mar 5, 2023",611.10
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMSX9Z9MWB,Past guest,"Mar 2, 2023","Mar 5, 2023",716.29
Beach Front*Sleep4*Full Kitchen*Laundry*Room-106,Room-106,HM39892SHT,Past guest,"Mar 4, 2023","Mar 5, 2023",210.49
BeachFront*2 Full*WIFI*Security*Laundry*Room-106,Room-106,HM2ZNQD39K,Past guest,"Mar 3, 2023","Mar 5, 2023",426.80
Sleep 7* BBQ* Baby&amp;Pets* 1Gig WIFI* Sunroom Unit-4, Sunroom Unit-4,HMRTD929P4,Past guest,"Mar 3, 2023","Mar 5, 2023",277.42
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMCRTJWJCH,Past guest,"Mar 3, 2023","Mar 5, 2023",533.50
Beach Front* Scooter* Sleep4* Kitchen* Room-124, Room-124,HMZPEMBQYK,Past guest,"Mar 3, 2023","Mar 5, 2023",514.10
Beach Front*Sleep4*Full Kitchen*Laundry*Room-206,Room-206,HMJQY5FWNM,Past guest,"Mar 4, 2023","Mar 5, 2023",281.30
Sleep 16*6BR3.5BA*FencedYard*Baby*Laundry*WIFI ste,WIFI ste,HMNHHCKSD5,Past guest,"Mar 2, 2023","Mar 5, 2023",934.11
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HMPYB5M89E,Past guest,"Mar 3, 2023","Mar 5, 2023",556.78
Scooter*Beachfront*KingBed*Renovated*Grill*Room108,Room108,HM4YXQBBRD,Past guest,"Mar 4, 2023","Mar 5, 2023",194.00
Ocean View*Beach Front*Sleep4*Laundry*Room-216,Room-216,HM3X45DAW3,Past guest,"Mar 3, 2023","Mar 4, 2023",203.70
Beach Front*Sleep4*Full Kitchen*Laundry*Room-206,Room-206,HM3M5Q8FP3,Past guest,"Mar 3, 2023","Mar 4, 2023",174.60
Ocean View*Beach Front*Sleep4*Laundry*Room-212,Room-212,HM9X3ZNDNR,Past guest,"Mar 3, 2023","Mar 4, 2023",174.60
BeachFront*1 King*WIFI*Security*Laundry*Room-101,Room-101,HMXYN2YR5Q,Past guest,"Mar 2, 2023","Mar 4, 2023",247.35
OceanView* BeachFront* scooter* Kitchen*Room-111,Room-111,HMCXPCYP48,Past guest,"Mar 3, 2023","Mar 4, 2023",189.15
Scooter*Beachfront*KingBed*Renovated*Grill*Room106,Room106,HMXANFDF39,Past guest,"Mar 2, 2023","Mar 4, 2023",215.34
BeachFront*2 Full*WIFI*Security*Laundry*Room-133,Room-133,HMA9PSBD8Z,Past guest,"Mar 2, 2023","Mar 4, 2023",247.35
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HMH9HPRK3W,Past guest,"Mar 3, 2023","Mar 4, 2023",116.40
*Beachfront*Scooter*Sleep5*KingBed*Grill*Room-112,Room-112,HM3Q5R8P59,Past guest,"Mar 2, 2023","Mar 4, 2023",223.10
Beach Front*Sleep4*WIFI*Security*Laundry*Room-224,Room-224,HMFHS9HXKF,Past guest,"Feb 25, 2023","Mar 4, 2023",816.74
Sleep7*Contemporary*Fireplace*65TV*WIFI*Deck*Franz,Franz,HMK2WTPQ3B,Past guest,"Feb 26, 2023","Mar 4, 2023",849.72
1Mile to Emory |2Min to Shuttle Stop| bvl,1Mile to Emory |2Min to Shuttle Stop| bvl,HMCDXE2FFA,Past guest,"Mar 1, 2023","Mar 4, 2023",283.28
Luxury*PrivateBalcony*Renovated*PrimeLocation*2M,2M,HM25XSHSYH,Past guest,"Feb 28, 2023","Mar 4, 2023",403.99
Scooter*Beachfront*KingBed*Renovated*Grill*Room108,Room108,HMNQJSYMT9,Past guest,"Mar 1, 2023","Mar 3, 2023",145.50
Beach Front*Sleep4*WIFI*Security*Laundry*Room-219,Room-219,HMQHZQYQNT,Past guest,"Mar 1, 2023","Mar 3, 2023",126.10
Jacuzzi*KingBed*BalconyCityView*NewlyRenovated 18C,NewlyRenovated 18C,HMB52ZDA9Y,Past guest,"Mar 2, 2023","Mar 3, 2023",189.59
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HMJXDDMAZY,Past guest,"Feb 27, 2023","Mar 3, 2023",711.79
Fireplace*Sleep4* WIFI* MountainView* Grill*Gretel,Gretel,HMS3Q9HSX8,Past guest,"Feb 26, 2023","Mar 3, 2023",386.35
Sleep5* Laundry in-unit* renovated* luxury* 2I, 2I,HM2M9RMRW8,Past guest,"Feb 28, 2023","Mar 3, 2023",332.71
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HM33PN9AHQ,Past guest,"Feb 28, 2023","Mar 3, 2023",817.13
Beach Front*Sleep2*WIFI*Security*Laundry*Room-118,Room-118,HMAW8PSNJR,Past guest,"Feb 28, 2023","Mar 2, 2023",126.10
Beach Front* Scooter* WIFI* Laundry* Room-203, Room-203,HMKCB9YZ8S,Past guest,"Feb 28, 2023","Mar 2, 2023",126.10
Beach Front* Scooter* Laundry* WIFI Room-225, WIFI Room-225,HMQNJ43Y2P,Past guest,"Feb 28, 2023","Mar 2, 2023",126.10
Beach Front*Sleep4*Full Kitchen*Laundry*Room-206,Room-206,HM5WNBEMAS,Past guest,"Feb 28, 2023","Mar 2, 2023",126.10
Scooter*Beachfront*KingBed*Renovated*Grill*Room102,Room102,HM2JY9FS4H,Past guest,"Feb 28, 2023","Mar 2, 2023",112.91
Jacuzzi*KingBed*BalconyCityView*NewlyRenovated 18C,NewlyRenovated 18C,HMTZEB458E,Past guest,"Feb 27, 2023","Mar 2, 2023",367.63
BeachFront* scooter* Kitchen* Laundry Room-108, Laundry Room-108,HMDMTE28Q8,Past guest,"Mar 1, 2023","Mar 2, 2023",106.70
Ocean View*Beach Front*Sleep4*Laundry*Room-212,Room-212,HM4APTHAT2,Past guest,"Feb 28, 2023","Mar 1, 2023",87.30
OceanView* BeachFront* scooter* Kitchen*Room-111,Room-111,HM9KFW2TZX,Past guest,"Feb 28, 2023","Mar 1, 2023",87.30
Beach Front*Sleep4*WIFI*Security*Laundry*Room-219,Room-219,HMCAPFX3NY,Past guest,"Feb 27, 2023","Mar 1, 2023",121.25
Pool Table| Sleeps 5| Bright &amp; Airy Near I75 bkl,Pool Table| Sleeps 5| Bright &amp; Airy Near I75 bkl,HM5CBDESMF,Past guest,"Feb 26, 2023","Mar 1, 2023",407.44
Beach Front*Sleep4*WIFI*Security*Laundry*Room-207,Room-207,HM29FCQCND,Past guest,"Feb 26, 2023","Mar 1, 2023",301.09
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 19M,DTWN 19M,HMFFB4PPYA,Past guest,"Feb 25, 2023","Mar 1, 2023",376.44
1Mile to Emory |2Min to Shuttle Stop| bvl,1Mile to Emory |2Min to Shuttle Stop| bvl,HMYFBC3328,Past guest,"Feb 6, 2023","Mar 1, 2023","1,550.16"
*Beachfront*Scooter*Sleep5*KingBed*Grill*Room-112,Room-112,HM5W88J5YF,Past guest,"Feb 26, 2023","Feb 28, 2023",153.26
Beach Front* Scooter* Sleep4* Kitchen* Room-124, Room-124,HM9N2DRXZE,Past guest,"Feb 26, 2023","Feb 28, 2023",116.40
Scooter*BeachAccess*Sleep5*KingBed*Grill*Room-119,Room-119,HM4P8N8T45,Past guest,"Feb 26, 2023","Feb 28, 2023",133.86
Beach Front*Sleep4*WIFI*Security*Laundry*Room-109,Room-109,HM8MPMKAE5,Past guest,"Feb 26, 2023","Feb 28, 2023",116.40
Beach Front*Sleep4*Full Kitchen*Laundry*Room-208,Room-208,HMF83355MX,Past guest,"Feb 26, 2023","Feb 28, 2023",116.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-227,Room-227,HMTF2NQRR8,Past guest,"Feb 26, 2023","Feb 28, 2023",116.40
Scooter*Beachfront*KingBed*Renovated*Grill*Room102,Room102,HM9JW3JAMA,Past guest,"Feb 26, 2023","Feb 28, 2023",113.30
Discard - 122,Discard - 122,HMFYCM5SCB,Past guest,"Feb 24, 2023","Feb 28, 2023",369.76
Beach Front*Sleep4*Full Kitchen*Laundry*Room-206,Room-206,HMDWFZ4WEX,Past guest,"Feb 22, 2023","Feb 28, 2023",537.38
Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,HMMEH93RWE,Past guest,"Feb 25, 2023","Feb 28, 2023",368.76
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMRHYQPT9Y,Past guest,"Feb 23, 2023","Feb 28, 2023",515.41
Discard: Anna,Discard: Anna,HMWH2ABDAQ,Past guest,"Feb 24, 2023","Feb 28, 2023",435.37
Beach Front*Sleep4*WIFI*Security*Laundry*Room-116,Room-116,HMQE99224J,Past guest,"Jan 29, 2023","Feb 28, 2023","3,635.56"
Ocean View*Beach Front*Sleep4*Laundry*Room-214,Room-214,HM8C2T3DSZ,Past guest,"Feb 26, 2023","Feb 27, 2023",81.48
Ocean View*Beach Front*Sleep4*Laundry*Room-212,Room-212,HMHAPKXFH9,Past guest,"Feb 26, 2023","Feb 27, 2023",81.48
OceanView*Beach Front*Sleep2*Laundry*Room-215,Room-215,HMHMNACPCD,Past guest,"Feb 26, 2023","Feb 27, 2023",81.48
OceanView*BeachFront*Sleep4*Full Kitchen*Room-211,Room-211,HMMER42Z8D,Past guest,"Feb 26, 2023","Feb 27, 2023",81.48
BeachFront* Scooter* WIFI* Laundry* Room-119, Room-119,HM9E98JC2H,Past guest,"Feb 25, 2023","Feb 27, 2023",116.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-218,Room-218,HMWXH9BXX3,Past guest,"Feb 25, 2023","Feb 27, 2023",116.40
BeachFront*1 King*WIFI*Security*Laundry*Room-115,Room-115,HM9EMTK8XK,Past guest,"Feb 25, 2023","Feb 27, 2023",130.95
Ocean View*Beach Front*Sleep2*Laundry*Room-117,Room-117,HM9YH8FZSW,Past guest,"Feb 26, 2023","Feb 27, 2023",81.48
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HM43Q9FQ84,Past guest,"Feb 25, 2023","Feb 27, 2023",176.54
Beach Front*Sleep4*Full Kitchen*Laundry*Room-204,Room-204,HMFN33WTP3,Past guest,"Feb 25, 2023","Feb 27, 2023",116.40
Sleeps8* Luxury* Backyard* NewlyRenovated* L78, L78,HMJH4HNWJ3,Past guest,"Feb 25, 2023","Feb 27, 2023",359.24
King Bed|Sleep 8|Baby|Fireplace|Laundry| s21,King Bed|Sleep 8|Baby|Fireplace|Laundry| s21,HMKRXKP3JP,Past guest,"Feb 24, 2023","Feb 27, 2023",471.60
Beach Front*Sleep4*WIFI*Security*Laundry*Room-209,Room-209,HMFQN3BSHY,Past guest,"Feb 23, 2023","Feb 27, 2023",378.69
Ocean View*Beach Front*Sleep4*Laundry*Room-213,Room-213,HM3TDS9ZQW,Past guest,"Feb 25, 2023","Feb 27, 2023",203.70
BeachFront* scooter* Kitchen* Laundry Room-108, Laundry Room-108,HMKZ9AZE9E,Past guest,"Feb 25, 2023","Feb 27, 2023",203.70
Scooter*Beachfront*KingBed*Renovated*Grill*Room108,Room108,HM3YDM3T8D,Trip change requested,"Feb 21, 2023","Feb 27, 2023",568.03
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 21M,DTWN 21M,HMATNNKQ5M,Past guest,"Feb 21, 2023","Feb 27, 2023",584.04
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HM4S9JSWFS,Past guest,"Feb 23, 2023","Feb 27, 2023",827.80
110 Acres! PrivateLake* Scenic* Fireplace*Grill ky,Grill ky,HMRH9RREQM,Past guest,"Feb 23, 2023","Feb 27, 2023",895.00
Discard: PT300 6N,Discard: PT300 6N,HMXP3MNDWZ,Past guest,"Feb 22, 2023","Feb 27, 2023",699.89
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HMY3MCWTEB,Past guest,"Feb 19, 2023","Feb 27, 2023","1,509.32"
Discard-101,Discard-101,HMQWFMJC9R,Past guest,"Feb 25, 2023","Feb 26, 2023",132.31
*Ocean view*BeachFront*1 King*WIFI*Laundry*Room129,Room129,HM4BK4QCQ8,Past guest,"Feb 25, 2023","Feb 26, 2023",98.94
Discard-108,Discard-108,HM2SAKTMBN,Past guest,"Feb 25, 2023","Feb 26, 2023",87.30
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HMR9SHASW4,Past guest,"Feb 25, 2023","Feb 26, 2023",87.30
Beach Front*Sleep4*WIFI*Security*Laundry*Room-227,Room-227,HMSJDDY4FD,Past guest,"Feb 24, 2023","Feb 26, 2023",126.10
Beach Front*Sleep4*Full Kitchen*Laundry*Room-208,Room-208,HMHN38RE9B,Past guest,"Feb 24, 2023","Feb 26, 2023",116.40
Ocean View*Beach Front*Sleep4*Laundry*Room-214,Room-214,HMQSFXQZBJ,Past guest,"Feb 25, 2023","Feb 26, 2023",81.48
Ocean View*Beach Front*Sleep4*Laundry*Room-216,Room-216,HMPCRENFA2,Past guest,"Feb 25, 2023","Feb 26, 2023",81.48
Sleep 8| King Bed| Baby |Fireplace| Laundry s23,Sleep 8| King Bed| Baby |Fireplace| Laundry s23,HMJK4Q5K3Q,Past guest,"Feb 24, 2023","Feb 26, 2023",302.64
Beach Front*Sleep4*WIFI*Security*Laundry*Room-226,Room-226,HMKWE2CJDD,Past guest,"Feb 24, 2023","Feb 26, 2023",126.10
BeachFront*2 full*WIFI*Security*Laundry*Room-125,Room-125,HM99TK5AKK,Past guest,"Feb 24, 2023","Feb 26, 2023",145.50
OceanView*BeachFront*Sleep4*Full Kitchen*Room-211,Room-211,HM8XHSN8J9,Past guest,"Feb 24, 2023","Feb 26, 2023",133.86
Beach Front*Sleep4*WIFI*Security*Laundry*Room-125,Room-125,HMYZ52SDY5,Past guest,"Feb 24, 2023","Feb 26, 2023",116.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-207,Room-207,HMT5H9ZK8M,Past guest,"Feb 24, 2023","Feb 26, 2023",116.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-221,Room-221,HMTCQCBCSM,Past guest,"Feb 24, 2023","Feb 26, 2023",116.40
Beach Front* Scooter* Sleep4* Kitchen* Room-124, Room-124,HMHRY9KFTK,Past guest,"Feb 24, 2023","Feb 26, 2023",116.40
Scooter*BeachAccess*Sleep5*KingBed*Grill*Room-119,Room-119,HM83TYYM8D,Past guest,"Feb 24, 2023","Feb 26, 2023",215.34
Beach Front*Sleep4*WIFI*Security*Laundry*Room-222,Room-222,HMQSPJRBD9,Past guest,"Feb 24, 2023","Feb 26, 2023",126.10
Discard-107,Discard-107,HMZNXAQ2BJ,Past guest,"Feb 24, 2023","Feb 26, 2023",116.40
OceanView*Beach Front*Sleep2*Laundry*Room-215,Room-215,HMBRWADEBS,Past guest,"Feb 25, 2023","Feb 26, 2023",81.48
Beach Front* Scooter* WIFI* Laundry* Room-203, Room-203,HMXZ2CMAWK,Past guest,"Feb 24, 2023","Feb 26, 2023",116.40
Beach Front*Sleep4*WIFI*Security*Laundry*Room-121,Room-121,HMXYHPCP2K,Past guest,"Feb 24, 2023","Feb 26, 2023",116.40
Pool Table| Sleeps 5| Bright &amp; Airy Near I75 bkl,Pool Table| Sleeps 5| Bright &amp; Airy Near I75 bkl,HMEZC4MCBN,Past guest,"Feb 24, 2023","Feb 26, 2023",303.61
Jacuzzi in bedroom* No WIFI Getaway House* Fritz, Fritz,HMT8MHF92A,Past guest,"Feb 24, 2023","Feb 26, 2023",213.79
Scooter*Beachfront*KingBed*Renovated*Grill*Room102,Room102,HMYXZBYMNJ,Past guest,"Feb 24, 2023","Feb 26, 2023",194.97
Sleep9* Hot tub* Pool* Foosball * PS4* Grill* Casp, Casp,HMR8D8YDYC,Past guest,"Feb 24, 2023","Feb 26, 2023",397.70
Spacious &amp; Bright 3BR 2BA Truist Park I75 bku,Spacious &amp; Bright 3BR 2BA Truist Park I75 bku,HMPTYDXF5D,Past guest,"Feb 24, 2023","Feb 26, 2023",348.23
Beach Front*Sleep4*WIFI*Security*Laundry*Room-109,Room-109,HMNB8X45DF,Past guest,"Feb 24, 2023","Feb 26, 2023",160.05
Ocean View*Beach Front*Sleep4*Laundry*Room-212,Room-212,HMEW9CCWFE,Past guest,"Feb 24, 2023","Feb 26, 2023",160.05
Beach Front*Sleep4*Full Kitchen*Laundry*Room-126,Room-126,HMKKTY9JWH,Past guest,"Feb 24, 2023","Feb 26, 2023",160.05
Beach Front*Sleep2*WIFI*Security*Laundry*Room-118,Room-118,HMWTP9NH45,Past guest,"Feb 24, 2023","Feb 26, 2023",160.05
OceanView* BeachFront* scooter* Kitchen*Room-111,Room-111,HMQDEZXM3Q,Past guest,"Feb 24, 2023","Feb 26, 2023",160.05
Jacuzzi in bedroom* King* Fireplace* WIFI* Heidi, Heidi,HMWEXY9HER,Past guest,"Feb 24, 2023","Feb 26, 2023",252.20
Ocean View*Beach Front*Sleep2*Laundry*Room-117,Room-117,HMNKCRB9KD,Past guest,"Feb 24, 2023","Feb 26, 2023",160.05
Fireplace*Sleep4* WIFI* MountainView* Grill*Gretel,Gretel,HMES3SZNPQ,Past guest,"Feb 24, 2023","Feb 26, 2023",0.00
Luxury Jacuzzi in-room* WIFI* Fireplace* Deck*Elsa,Elsa,HMDSC4AXF4,Past guest,"Feb 24, 2023","Feb 26, 2023",0.00
Luxury*HighRise w/ PrivateBalcony*BestLocation*22A,22A,HMMAMDN3CQ,Past guest,"Feb 23, 2023","Feb 26, 2023",415.44
Sleep8*3BR2BA*Near I75 285*King*Family Retreat*wtu,wtu,HM3S2HRCTR,Past guest,"Feb 23, 2023","Feb 26, 2023",618.31
Beach Front* Scooter* Laundry* WIFI Room-225, WIFI Room-225,HM4N9MRBAM,Past guest,"Feb 24, 2023","Feb 26, 2023",203.70
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMSPR4Y84E,Past guest,"Feb 24, 2023","Feb 26, 2023",299.73
KingBed* Sleep 9* Renovated* Central Location cht, Central Location cht,HMA5T3BR4H,Past guest,"Feb 24, 2023","Feb 26, 2023",452.02
Jacuzzi*KingBed*BalconyCityView*NewlyRenovated 18C,NewlyRenovated 18C,HMEEJ3MZ2E,Past guest,"Feb 24, 2023","Feb 26, 2023",391.88
Sleep 7* BBQ* Baby&amp;Pets* 1Gig WIFI* Sunroom Unit-4, Sunroom Unit-4,HMAAKPWXYD,Past guest,"Feb 23, 2023","Feb 26, 2023",358.90
King Bed* SoakTub* Pets&amp;Baby Luxury Backyard spu, Pets&amp;Baby Luxury Backyard spu,HM8ZN9TTHX,Past guest,"Feb 25, 2023","Feb 26, 2023",211.46
2 King Beds*Sleeps 8*Pool Table*Laundry*Luxury hdh,Luxury hdh,HMXHY8BPC9,Past guest,"Feb 23, 2023","Feb 26, 2023",766.82
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 20M,DTWN 20M,HMQPXKDZ2F,Past guest,"Feb 23, 2023","Feb 26, 2023",347.10
Luxury*PrivateBalcony*Renovated*PrimeLocation*2M,2M,HMXY4WR3X5,Past guest,"Feb 22, 2023","Feb 26, 2023",425.40
KingBed* Sleep 8* 2 Min Walk Emory Shuttle* bvu, bvu,HMHZRNSSM5,Past guest,"Feb 23, 2023","Feb 26, 2023",460.56
Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,HMYE8MDBPA,Past guest,"Feb 24, 2023","Feb 26, 2023",418.04
Discard: 300PT 16I,Discard: 300PT 16I,HMMJY93H5X,Past guest,"Feb 24, 2023","Feb 26, 2023",368.60
Discard: 300PT 10I,Discard: 300PT 10I,HMQ9YDTB5N,Past guest,"Feb 22, 2023","Feb 26, 2023",779.07
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HMKQNY8JYE,Past guest,"Feb 22, 2023","Feb 26, 2023",698.75
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMWBA33JQ2,Past guest,"Feb 22, 2023","Feb 26, 2023",607.38
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HMPZHK5W3M,Past guest,"Feb 21, 2023","Feb 26, 2023",676.06
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMKPHWH5AE,Past guest,"Feb 22, 2023","Feb 26, 2023",634.34
Discard: 300PT 2I,Discard: 300PT 2I,HM8FYDHYSS,Past guest,"Feb 25, 2023","Feb 26, 2023",464.63
*Ocean view*BeachFront*1 King*WIFI*Laundry*Room129,Room129,HM5X92YBXE,Past guest,"Feb 24, 2023","Feb 25, 2023",98.94
Ocean View*Beach Front*Sleep4*Laundry*Room-216,Room-216,HMJWT5YB3E,Past guest,"Feb 24, 2023","Feb 25, 2023",81.48
OceanView*BeachFront*Sleep4*Full Kitchen*Room-210,Room-210,HMEPKAYJQ2,Past guest,"Feb 24, 2023","Feb 25, 2023",81.48
Discard-108,Discard-108,HMMCPBFACJ,Past guest,"Feb 24, 2023","Feb 25, 2023",98.94
Ocean View*Beach Front*Sleep4*Laundry*Room-214,Room-214,HMWXDQ94CZ,Past guest,"Feb 24, 2023","Feb 25, 2023",81.48
Ocean View*BeachFront*2 Full*WIFI*Laundry*Room-130,Room-130,HM8YTWZS4Q,Past guest,"Feb 24, 2023","Feb 25, 2023",98.94
Sleep6*King*Renovated*PrivateBackyard*Downtown*L38,L38,HMPZQTMYZ9,Past guest,"Feb 23, 2023","Feb 25, 2023",358.90
BeachFront*1 King 2 full*Security*Laundry*Room-123,Room-123,HMQFJ3DDY3,Past guest,"Feb 23, 2023","Feb 25, 2023",135.80
Beach Front*Sleep4*WIFI*Security*Laundry*Room-218,Room-218,HM4SQC9JYT,Past guest,"Feb 23, 2023","Feb 25, 2023",121.25
OceanView*Beach Front*Sleep2*Laundry*Room-215,Room-215,HMZ9PYXNPQ,Past guest,"Feb 23, 2023","Feb 25, 2023",164.90
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 19M,DTWN 19M,HMPJBE3D42,Past guest,"Feb 22, 2023","Feb 25, 2023",477.01
Discard* Balcony w/CityView* NewlyRenovated* 10H, 10H,HMTFTE98YX,Past guest,"Feb 22, 2023","Feb 25, 2023",325.45
Discard: 300PT 2I,Discard: 300PT 2I,HMXHRWCHPX,Past guest,"Feb 21, 2023","Feb 25, 2023",678.61
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMZQPQ9XD3,Past guest,"Feb 22, 2023","Feb 25, 2023",524.60
King Bed* Contemporary *Den *Private Entry spl,Private Entry spl,HMD5TJYX2C,Past guest,"Feb 23, 2023","Feb 24, 2023",176.44
BeachFront*2 Full*WIFI*Security*Laundry*LBO-124,LBO-124,HMP8FWBR4Y,Past guest,"Feb 22, 2023","Feb 24, 2023",126.10
Beach Front* Scooter* Sleep4* Kitchen* Room-124, Room-124,HMPXHJMAKN,Past guest,"Feb 22, 2023","Feb 24, 2023",126.10
Discard-112,Discard-112,HMH8X2EST2,Past guest,"Feb 22, 2023","Feb 24, 2023",126.10
Scooter*Beachfront*KingBed*Renovated*Grill*Room102,Room102,HMJEM8TSWM,Past guest,"Feb 22, 2023","Feb 24, 2023",109.03
Beach Front* Scooter* Laundry* WIFI Room-225, WIFI Room-225,HMD3J5P4FD,Past guest,"Feb 22, 2023","Feb 24, 2023",126.10
BeachFront* scooter* Kitchen* Laundry Room-108, Laundry Room-108,HMX39AY2KF,Past guest,"Feb 22, 2023","Feb 24, 2023",152.29
Sleep 5*Balcony w/CityView*Newly Renovated* 16I, 16I,HMZR2PDDWH,Past guest,"Feb 21, 2023","Feb 24, 2023",359.97
Sleep 16*6BR3.5BA*FencedYard*Baby*Laundry*WIFI ste,WIFI ste,HMA52YFWEN,Past guest,"Feb 19, 2023","Feb 24, 2023","1,067.87"
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMBH98BBXM,Past guest,"Feb 21, 2023","Feb 23, 2023",136.19
Jacuzzi*KingBed*BalconyCityView*NewlyRenovated 18C,NewlyRenovated 18C,HM5H5C3D5M,Past guest,"Feb 21, 2023","Feb 23, 2023",202.29
Sleep 7* BBQ* Baby&amp;Pets* 1Gig WIFI* Sunroom Unit-4, Sunroom Unit-4,HM3CNKFT9F,Past guest,"Feb 21, 2023","Feb 22, 2023",160.05
Jacuzzi in-bedroom* Fireplace *King *WIFI* Anna, Anna,HMBFX5E4EY,Past guest,"Feb 20, 2023","Feb 22, 2023",178.87
Discard* Balcony w/CityView* NewlyRenovated* 10H, 10H,HMPQYXS3NA,Past guest,"Feb 19, 2023","Feb 22, 2023",304.71
Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,HMYKA8J8FD,Past guest,"Feb 17, 2023","Feb 22, 2023",742.05
King Bed* SoakTub* Pets&amp;Baby Luxury Backyard spu, Pets&amp;Baby Luxury Backyard spu,HMEQ99S35N,Past guest,"Feb 19, 2023","Feb 21, 2023",276.45
Discard-101,Discard-101,HME33X2EHH,Past guest,"Feb 19, 2023","Feb 21, 2023",170.33
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMY3JTMZSB,Past guest,"Feb 19, 2023","Feb 21, 2023",260.93
Beach Front*Sleep4*WIFI*Security*Laundry*Room-221,Room-221,HMH34HC5ED,Past guest,"Feb 19, 2023","Feb 21, 2023",368.60
Jacuzzi*KingBed*BalconyCityView*NewlyRenovated 18C,NewlyRenovated 18C,HMDEZT2MD8,Past guest,"Feb 19, 2023","Feb 21, 2023",272.57
Scooter*Beachfront*KingBed*Renovated*Grill*Room102,Room102,HMWY5WAFX3,Past guest,"Feb 19, 2023","Feb 21, 2023",221.16
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 21M,DTWN 21M,HM5QJWXFP3,Past guest,"Feb 17, 2023","Feb 21, 2023",404.99
Sleep7*Contemporary*Fireplace*65TV*WIFI*Deck*Franz,Franz,HMCZ4SF2PN,Past guest,"Feb 18, 2023","Feb 21, 2023",579.67
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HM4QJN2JD8,Past guest,"Feb 16, 2023","Feb 21, 2023",0.00
Beach Front*Sleep4*WIFI*Security*Laundry*Room-109,Room-109,HMAYP4XP9Y,Past guest,"Feb 18, 2023","Feb 21, 2023",582.78
OceanView*Beach Front*Sleep2*Laundry*Room-215,Room-215,HMXFTXTAEF,Past guest,"Feb 18, 2023","Feb 21, 2023",582.78
Beach Front*Sleep4*WIFI*Security*Laundry*Room-207,Room-207,HMDERT89FH,Past guest,"Feb 16, 2023","Feb 21, 2023",0.00
Beach Front*Sleep2*WIFI*Security*Laundry*Room-118,Room-118,HMA3FXCPBX,Past guest,"Feb 18, 2023","Feb 21, 2023",582.78
Discard-108,Discard-108,HMR4YRWE32,Past guest,"Feb 18, 2023","Feb 21, 2023",689.67
